timestamp,temperature,pressure,vibration,current_draw,temp_roll_mean,temp_roll_std,hour_of_day,day_of_week,anomaly,anomaly_type
2024-01-08 12:25:00,68.86,3.554,3.634,20.62,70.34,1.323,12,0,0,normal
2024-01-08 12:30:00,69.1,3.562,3.379,20.38,70.4,1.241,12,0,0,normal
2024-01-08 12:35:00,68.57,3.608,3.302,19.67,70.1,1.451,12,0,0,normal
2024-01-08 12:40:00,69.79,3.559,3.733,19.88,69.96,1.426,12,0,0,normal
2024-01-08 12:45:00,70.63,3.652,3.468,20.0,69.82,1.289,12,0,0,normal
2024-01-08 12:50:00,71.26,3.556,3.604,20.66,69.7,1.065,12,0,0,normal
2024-01-08 12:55:00,69.98,3.632,3.582,20.2,69.89,0.982,12,0,0,normal
2024-01-08 13:00:00,69.44,3.594,3.594,20.06,69.95,0.937,13,0,0,normal
2024-01-08 13:05:00,70.0,3.621,3.155,19.71,70.19,0.655,13,0,0,normal
2024-01-08 13:10:00,68.82,3.568,3.349,20.19,70.02,0.861,13,0,0,normal
2024-01-08 13:15:00,72.33,3.579,3.401,19.95,70.3,1.278,13,0,0,normal
2024-01-08 13:20:00,67.89,3.615,3.3,19.82,69.74,1.496,13,0,0,normal
2024-01-08 13:25:00,70.04,3.625,3.552,19.42,69.75,1.498,13,0,0,normal
2024-01-08 13:30:00,72.25,3.609,3.703,19.74,70.22,1.79,13,0,0,normal
2024-01-08 13:35:00,86.65983966808933,5.01452949221328,7.512589759007879,26.226004719157693,70.19,1.796,13,0,1,multi_sensor_drift
2024-01-08 13:40:00,69.59,3.533,3.398,19.78,70.32,1.703,13,0,0,normal
2024-01-08 13:45:00,69.39,3.609,3.524,19.84,69.83,1.407,13,0,0,normal
2024-01-08 13:50:00,69.6,3.489,3.555,18.59,70.12,1.067,13,0,0,normal
2024-01-08 13:55:00,71.47,3.646,3.59,19.68,70.36,1.198,13,0,0,normal
2024-01-08 14:00:00,92.75847993526214,3.488,3.19,27.2065171682771,69.38,1.639,14,0,1,temperature_spike
2024-01-08 14:05:00,70.91,3.557,3.73,19.45,69.56,1.754,14,0,0,normal
2024-01-08 14:10:00,67.36,3.55,3.551,19.51,69.19,1.969,14,0,0,normal
2024-01-08 14:15:00,68.75,3.604,3.557,18.98,69.09,1.974,14,0,0,normal
2024-01-08 14:20:00,68.56,3.538,3.607,19.47,68.91,1.965,14,0,0,normal
2024-01-08 14:25:00,69.78,3.536,3.473,19.49,68.63,1.615,14,0,0,normal
2024-01-08 14:30:00,67.15,3.7,3.161,19.08,68.75,1.431,14,0,0,normal
2024-01-08 14:35:00,69.63,3.609,3.338,19.96,68.54,1.101,14,0,0,normal
2024-01-08 14:40:00,71.5,3.543,3.036,18.83,69.23,1.456,14,0,0,normal
2024-01-08 14:45:00,67.44,3.569,3.449,19.93,69.01,1.631,14,0,0,normal
2024-01-08 14:50:00,69.3,3.722,3.332,19.08,69.13,1.618,14,0,0,normal
2024-01-08 14:55:00,68.28,3.573,3.358,18.77,68.88,1.614,14,0,0,normal
2024-01-08 15:00:00,68.39,3.474,3.448,18.07,69.09,1.416,15,0,0,normal
2024-01-08 15:05:00,67.9,3.476,3.116,17.69,68.8,1.459,15,0,0,normal
2024-01-08 15:10:00,67.11,3.488,3.157,18.63,68.07,0.776,15,0,0,normal
2024-01-08 15:15:00,68.47,3.485,3.212,17.44,68.24,0.719,15,0,0,normal
2024-01-08 15:20:00,70.04,3.432,2.839,18.94,68.37,0.962,15,0,0,normal
2024-01-08 15:25:00,67.65,3.445,3.154,17.77,68.26,1.007,15,0,0,normal
2024-01-08 15:30:00,68.74,3.47,2.71,18.66,68.32,1.026,15,0,0,normal
2024-01-08 15:35:00,66.33,3.585,3.09,18.25,68.06,1.315,15,0,0,normal
2024-01-08 15:40:00,66.73,3.509,3.378,18.38,67.99,1.377,15,0,0,normal
2024-01-08 15:45:00,68.45,3.524,3.297,17.95,67.99,1.375,15,0,0,normal
2024-01-08 15:50:00,69.66,3.643,3.088,18.42,67.93,1.265,15,0,0,normal
2024-01-08 15:55:00,68.31,3.646,3.215,18.31,68.04,1.265,15,0,0,normal
2024-01-08 16:00:00,65.95,3.438,2.785,16.27,67.57,1.453,16,0,0,normal
2024-01-08 16:05:00,66.33,3.412,3.0,16.52,67.57,1.453,16,0,0,normal
2024-01-08 16:10:00,64.83,3.394,3.586,16.73,67.25,1.832,16,0,0,normal
2024-01-08 16:15:00,67.05,3.52,3.369,16.62,67.02,1.736,16,0,0,normal
2024-01-08 16:20:00,67.39,3.449,3.011,17.63,66.64,1.214,16,0,0,normal
2024-01-08 16:25:00,87.05659758724158,3.436,3.032,27.702224976405386,66.22,0.924,16,0,1,temperature_spike
2024-01-08 16:30:00,65.76,3.403,2.804,16.61,66.19,0.938,16,0,0,normal
2024-01-08 16:35:00,66.65,3.408,2.84,16.75,66.24,0.956,16,0,0,normal
2024-01-08 16:40:00,65.8,3.496,3.072,16.75,66.41,0.721,16,0,0,normal
2024-01-08 16:45:00,66.25,3.366,2.895,16.86,66.27,0.648,16,0,0,normal
2024-01-08 16:50:00,68.85,3.552,3.181,16.46,66.52,1.194,16,0,0,normal
2024-01-08 16:55:00,66.03,3.431,3.314,16.59,66.56,1.168,16,0,0,normal
2024-01-08 17:00:00,64.09,3.367,2.825,15.94,66.28,1.537,17,0,0,normal
2024-01-08 17:05:00,63.74,3.273,2.779,15.65,65.79,1.828,17,0,0,normal
2024-01-08 17:10:00,65.41,3.38,2.423,15.48,65.73,1.834,17,0,0,normal
2024-01-08 17:15:00,64.3,3.356,2.908,15.55,65.4,1.895,17,0,0,normal
2024-01-08 17:20:00,63.74,3.379,2.53,15.53,64.55,0.951,17,0,0,normal
2024-01-08 17:25:00,66.1,3.502,2.675,15.45,64.56,0.974,17,0,0,normal
2024-01-08 17:30:00,66.22,3.399,2.951,15.81,64.92,1.141,17,0,0,normal
2024-01-08 17:35:00,63.8,3.323,2.965,15.77,64.93,1.129,17,0,0,normal
2024-01-08 17:40:00,62.28,3.331,2.666,14.77,64.41,1.519,17,0,0,normal
2024-01-08 17:45:00,65.73,3.436,2.677,15.49,64.64,1.608,17,0,0,normal
2024-01-08 17:50:00,63.7,3.493,2.619,14.8,64.64,1.613,17,0,0,normal
2024-01-08 17:55:00,65.47,3.413,2.519,15.87,64.53,1.515,17,0,0,normal
2024-01-08 18:00:00,60.21,3.343,2.373,14.38,63.53,2.061,18,0,0,normal
2024-01-08 18:05:00,63.65,3.338,2.177,13.69,63.51,2.058,18,0,0,normal
2024-01-08 18:10:00,61.12,3.404,2.637,13.94,63.31,2.242,18,0,0,normal
2024-01-08 18:15:00,63.45,3.135,2.579,12.94,62.93,1.921,18,0,0,normal
2024-01-08 18:20:00,62.59,3.346,2.612,14.49,62.75,1.886,18,0,0,normal
2024-01-08 18:25:00,61.43,3.372,2.309,14.35,62.08,1.373,18,0,0,normal
2024-01-08 18:30:00,62.09,3.187,2.261,14.58,62.39,1.036,18,0,0,normal
2024-01-08 18:35:00,63.4,3.225,2.511,14.74,62.35,0.979,18,0,0,normal
2024-01-08 18:40:00,62.7,3.228,2.513,13.39,62.61,0.775,18,0,0,normal
2024-01-08 18:45:00,63.28,3.239,2.471,14.44,62.58,0.74,18,0,0,normal
2024-01-08 18:50:00,64.95,3.26,2.442,14.74,62.98,1.217,18,0,0,normal
2024-01-08 18:55:00,60.7,3.319,2.842,13.25,62.85,1.422,18,0,0,normal
2024-01-08 19:00:00,62.58,3.266,2.326,12.36,62.94,1.383,19,0,0,normal
2024-01-08 19:05:00,60.76,3.284,2.635,12.27,62.5,1.607,19,0,0,normal
2024-01-08 19:10:00,59.56,3.132,2.495,12.87,61.97,1.992,19,0,0,normal
2024-01-08 19:15:00,59.04,3.132,2.582,11.25,61.26,2.179,19,0,0,normal
2024-01-08 19:20:00,60.41,3.306,2.026,13.36,60.51,1.221,19,0,0,normal
2024-01-08 19:25:00,61.74,3.253,2.36,12.39,60.68,1.323,19,0,0,normal
2024-01-08 19:30:00,60.48,3.209,2.155,12.91,60.33,0.946,19,0,0,normal
2024-01-08 19:35:00,62.45,3.241,1.909,12.42,60.61,1.288,19,0,0,normal
2024-01-08 19:40:00,58.9,3.202,2.54,12.69,60.5,1.419,19,0,0,normal
2024-01-08 19:45:00,60.62,3.247,2.182,11.29,60.77,1.226,19,0,0,normal
2024-01-08 19:50:00,59.13,3.179,2.03,12.25,60.55,1.399,19,0,0,normal
2024-01-08 19:55:00,61.07,3.229,2.158,12.87,60.44,1.309,19,0,0,normal
2024-01-08 20:00:00,59.89,2.991,1.841,11.14,60.34,1.328,20,0,0,normal
2024-01-08 20:05:00,58.32,3.057,1.861,10.18,59.66,1.061,20,0,0,normal
2024-01-08 20:10:00,55.7,3.059,1.956,11.03,59.12,1.948,20,0,0,normal
2024-01-08 20:15:00,59.07,3.084,2.346,10.59,58.87,1.808,20,0,0,normal
2024-01-08 20:20:00,59.35,3.041,1.867,10.55,58.9,1.816,20,0,0,normal
2024-01-08 20:25:00,59.31,3.073,2.332,10.24,58.61,1.512,20,0,0,normal
2024-01-08 20:30:00,60.31,2.995,2.17,11.31,58.68,1.591,20,0,0,normal
2024-01-08 20:35:00,57.54,3.161,2.079,11.56,58.55,1.656,20,0,0,normal
2024-01-08 20:40:00,59.64,3.112,2.15,12.06,59.21,0.92,20,0,0,normal
2024-01-08 20:45:00,60.26,2.983,2.003,10.26,59.4,1.009,20,0,0,normal
2024-01-08 20:50:00,56.69,3.053,2.257,11.38,58.96,1.5,20,0,0,normal
2024-01-08 20:55:00,81.78764523305718,3.148,2.113,18.553240014299046,58.94,1.496,20,0,1,temperature_spike
2024-01-08 21:00:00,56.67,2.995,1.46,9.47,58.34,1.567,21,0,0,normal
2024-01-08 21:05:00,57.18,2.984,1.852,9.3,58.28,1.611,21,0,0,normal
2024-01-08 21:10:00,57.69,3.034,1.95,9.21,57.95,1.47,21,0,0,normal
2024-01-08 21:15:00,56.69,3.068,1.735,9.49,57.36,0.994,21,0,0,normal
2024-01-08 21:20:00,56.46,2.927,1.818,9.86,57.32,1.029,21,0,0,normal
2024-01-08 21:25:00,57.32,3.086,1.67,10.44,57.0,0.47,21,0,0,normal
2024-01-08 21:30:00,55.97,2.979,1.517,10.31,56.89,0.628,21,0,0,normal
2024-01-08 21:35:00,55.97,3.042,1.483,8.95,56.68,0.704,21,0,0,normal
2024-01-08 21:40:00,58.09,3.042,1.485,9.36,56.75,0.826,21,0,0,normal
2024-01-08 21:45:00,55.9,3.003,1.927,10.41,56.62,0.898,21,0,0,normal
2024-01-08 21:50:00,58.08,2.964,1.295,9.39,56.89,1.068,21,0,0,normal
2024-01-08 21:55:00,57.83,3.024,1.66,9.73,56.97,1.128,21,0,0,normal
2024-01-08 22:00:00,54.01,3.114,1.481,7.95,56.65,1.642,22,0,0,normal
2024-01-08 22:05:00,55.27,2.875,1.578,9.38,56.53,1.723,22,0,0,normal
2024-01-08 22:10:00,57.52,3.12,1.263,7.85,56.43,1.632,22,0,0,normal
2024-01-08 22:15:00,54.91,2.965,1.715,7.98,56.27,1.744,22,0,0,normal
2024-01-08 22:20:00,55.53,2.989,1.379,9.33,55.84,1.51,22,0,0,normal
2024-01-08 22:25:00,56.64,2.9,1.86,9.76,55.65,1.253,22,0,0,normal
2024-01-08 22:30:00,57.02,2.926,1.51,8.66,56.15,1.056,22,0,0,normal
2024-01-08 22:35:00,55.78,2.948,1.615,8.78,56.23,0.99,22,0,0,normal
2024-01-08 22:40:00,55.37,2.905,1.635,9.26,55.87,0.804,22,0,0,normal
2024-01-08 22:45:00,72.68339565519253,2.972,12.439005440337016,8.95,56.36,0.957,22,0,1,vibration_surge
2024-01-08 22:50:00,58.17,2.957,1.641,8.62,56.8,1.098,22,0,0,normal
2024-01-08 22:55:00,57.26,3.138,1.549,8.56,56.9,1.109,22,0,0,normal
2024-01-08 23:00:00,55.44,1.3110037025241137,3.7626313918845824,7.42,56.63,1.253,23,0,1,pressure_drop
2024-01-08 23:05:00,54.37,2.959,1.627,8.32,56.4,1.545,23,0,0,normal
2024-01-08 23:10:00,54.34,2.972,1.381,8.16,56.23,1.729,23,0,0,normal
2024-01-08 23:15:00,55.96,2.867,1.619,7.99,55.92,1.55,23,0,0,normal
2024-01-08 23:20:00,55.84,3.008,1.772,7.7,55.53,1.1,23,0,0,normal
2024-01-08 23:25:00,57.02,2.921,1.675,7.75,55.49,1.027,23,0,0,normal
2024-01-08 23:30:00,56.12,2.754,1.721,8.51,55.61,1.056,23,0,0,normal
2024-01-08 23:35:00,53.53,3.007,1.568,8.65,55.47,1.283,23,0,0,normal
2024-01-08 23:40:00,69.27319949282393,2.865,1.347,36.782348624581886,55.84,1.215,23,0,1,current_overload
2024-01-08 23:45:00,54.14,2.871,1.372,7.99,55.54,1.394,23,0,0,normal
2024-01-08 23:50:00,66.35496723499315,3.682115663564726,4.6682289912906425,13.713735209701493,55.38,1.409,23,0,1,multi_sensor_drift
2024-01-08 23:55:00,55.64,2.928,1.723,8.67,55.15,1.182,23,0,0,normal
2024-01-09 00:00:00,57.47,3.016,2.057,8.02,55.38,1.493,0,1,0,normal
2024-01-09 00:05:00,74.93143023701475,3.687732096297397,5.5118594556764355,16.88597787990245,56.26,1.727,0,1,1,multi_sensor_drift
2024-01-09 00:10:00,55.81,2.892,1.266,8.18,56.12,1.726,0,1,0,normal
2024-01-09 00:15:00,54.86,3.007,1.347,7.85,56.24,1.579,0,1,0,normal
2024-01-09 00:20:00,55.72,2.884,1.956,7.42,56.39,1.465,0,1,0,normal
2024-01-09 00:25:00,56.15,3.123,1.457,7.5,56.47,1.428,0,1,0,normal
2024-01-09 00:30:00,54.7,2.889,1.51,8.56,56.01,1.486,0,1,0,normal
2024-01-09 00:35:00,57.23,3.027,1.308,7.64,55.74,0.924,0,1,0,normal
2024-01-09 00:40:00,55.36,3.013,1.813,7.79,55.67,0.936,0,1,0,normal
2024-01-09 00:45:00,55.68,2.971,1.6,7.43,55.81,0.85,0,1,0,normal
2024-01-09 00:50:00,55.88,2.893,1.345,7.39,55.83,0.85,0,1,0,normal
2024-01-09 00:55:00,55.59,2.934,1.301,7.62,55.74,0.839,0,1,0,normal
2024-01-09 01:00:00,56.34,2.788,1.596,9.05,56.01,0.685,1,1,0,normal
2024-01-09 01:05:00,54.6,2.979,1.543,8.53,55.57,0.583,1,1,0,normal
2024-01-09 01:10:00,54.67,2.989,1.7,7.94,55.46,0.692,1,1,0,normal
2024-01-09 01:15:00,54.02,2.972,1.643,8.75,55.18,0.891,1,1,0,normal
2024-01-09 01:20:00,68.19917194774787,2.723,10.695157564985854,8.13,55.18,0.888,1,1,1,vibration_surge
2024-01-09 01:25:00,56.27,2.86,1.425,8.88,55.29,0.989,1,1,0,normal
2024-01-09 01:30:00,55.89,2.902,1.502,9.31,55.22,0.906,1,1,0,normal
2024-01-09 01:35:00,57.35,2.985,1.424,8.72,55.67,1.183,1,1,0,normal
2024-01-09 01:40:00,55.33,2.985,1.508,8.25,55.79,1.098,1,1,0,normal
2024-01-09 01:45:00,56.14,2.949,1.537,8.55,56.14,0.674,1,1,0,normal
2024-01-09 01:50:00,54.03,3.013,1.354,8.21,55.83,1.104,1,1,0,normal
2024-01-09 01:55:00,54.87,2.881,1.66,7.29,55.6,1.14,1,1,0,normal
2024-01-09 02:00:00,56.92,3.052,1.56,8.48,55.77,1.264,2,1,0,normal
2024-01-09 02:05:00,57.1,3.041,1.466,8.33,55.73,1.206,2,1,0,normal
2024-01-09 02:10:00,55.73,3.033,1.564,8.47,55.8,1.19,2,1,0,normal
2024-01-09 02:15:00,56.0,2.989,1.682,9.7,55.78,1.184,2,1,0,normal
2024-01-09 02:20:00,54.26,3.15,1.651,9.36,55.82,1.115,2,1,0,normal
2024-01-09 02:25:00,55.66,3.043,1.718,9.02,55.95,1.025,2,1,0,normal
2024-01-09 02:30:00,57.15,2.926,1.814,9.21,55.99,1.073,2,1,0,normal
2024-01-09 02:35:00,56.78,1.177765271760042,3.2178206752434635,7.86,55.93,1.011,2,1,1,pressure_drop
2024-01-09 02:40:00,56.69,3.064,1.691,9.17,56.09,1.048,2,1,0,normal
2024-01-09 02:45:00,56.15,2.956,1.42,9.27,56.11,1.047,2,1,0,normal
2024-01-09 02:50:00,56.09,3.091,1.58,7.68,56.42,0.548,2,1,0,normal
2024-01-09 02:55:00,55.29,3.034,1.433,9.19,56.36,0.658,2,1,0,normal
2024-01-09 03:00:00,58.12,2.88,2.132,9.05,56.52,0.945,3,1,0,normal
2024-01-09 03:05:00,57.78,3.091,2.19,8.77,56.69,1.08,3,1,0,normal
2024-01-09 03:10:00,57.87,3.035,1.923,10.42,56.88,1.183,3,1,0,normal
2024-01-09 03:15:00,56.65,3.11,1.965,9.25,56.97,1.137,3,1,0,normal
2024-01-09 03:20:00,54.69,3.143,1.843,9.4,56.73,1.452,3,1,0,normal
2024-01-09 03:25:00,58.59,3.083,1.866,10.25,57.28,1.422,3,1,0,normal
2024-01-09 03:30:00,56.7,3.2,1.473,9.6,57.05,1.373,3,1,0,normal
2024-01-09 03:35:00,56.24,3.053,1.778,9.67,56.79,1.352,3,1,0,normal
2024-01-09 03:40:00,76.58758002329701,3.117,1.617,25.779354924922576,56.83,1.394,3,1,1,current_overload
2024-01-09 03:45:00,56.81,3.131,1.849,9.93,56.86,1.391,3,1,0,normal
2024-01-09 03:50:00,58.55,3.059,1.781,9.64,57.5,1.036,3,1,0,normal
2024-01-09 03:55:00,58.02,3.129,2.182,9.81,57.41,0.936,3,1,0,normal
2024-01-09 04:00:00,59.65,3.102,2.183,10.75,57.9,1.224,4,1,0,normal
2024-01-09 04:05:00,57.19,3.115,2.057,11.18,58.06,1.01,4,1,0,normal
2024-01-09 04:10:00,60.29,3.044,1.947,11.16,58.42,1.363,4,1,0,normal
2024-01-09 04:15:00,59.15,3.168,2.335,11.95,58.81,1.123,4,1,0,normal
2024-01-09 04:20:00,58.39,3.175,1.994,10.81,58.78,1.133,4,1,0,normal
2024-01-09 04:25:00,59.0,3.243,2.066,10.91,58.94,1.07,4,1,0,normal
2024-01-09 04:30:00,56.7,3.211,2.008,11.12,58.45,1.327,4,1,0,normal
2024-01-09 04:35:00,59.32,3.125,1.919,11.48,58.81,1.202,4,1,0,normal
2024-01-09 04:40:00,57.6,3.053,2.007,10.45,58.36,1.029,4,1,0,normal
2024-01-09 04:45:00,57.21,3.182,1.608,11.05,58.04,1.037,4,1,0,normal
2024-01-09 04:50:00,57.01,3.236,1.69,9.75,57.81,1.095,4,1,0,normal
2024-01-09 04:55:00,60.17,3.207,2.07,10.86,58.0,1.408,4,1,0,normal
2024-01-09 05:00:00,59.89,3.33,2.555,12.98,58.53,1.42,5,1,0,normal
2024-01-09 05:05:00,62.48,3.226,2.311,12.08,59.06,2.164,5,1,0,normal
2024-01-09 05:10:00,60.0,3.205,2.097,12.54,59.46,2.059,5,1,0,normal
2024-01-09 05:15:00,80.79070942869518,3.183,1.953,22.455315261130366,59.69,1.82,5,1,1,temperature_spike
2024-01-09 05:20:00,59.3,3.238,2.398,12.02,60.07,1.314,5,1,0,normal
2024-01-09 05:25:00,62.12,3.235,2.128,12.93,60.4,1.562,5,1,0,normal
2024-01-09 05:30:00,60.45,3.258,2.37,11.92,60.49,1.542,5,1,0,normal
2024-01-09 05:35:00,59.98,3.231,2.319,12.59,60.08,1.196,5,1,0,normal
2024-01-09 05:40:00,60.83,3.23,2.337,12.6,60.21,1.233,5,1,0,normal
2024-01-09 05:45:00,61.24,3.178,2.248,12.02,60.66,0.986,5,1,0,normal
2024-01-09 05:50:00,61.98,3.315,2.318,12.52,61.1,0.847,5,1,0,normal
2024-01-09 05:55:00,62.38,3.246,2.217,11.98,61.15,0.912,5,1,0,normal
2024-01-09 06:00:00,62.15,3.329,2.373,14.26,61.43,0.918,6,1,0,normal
2024-01-09 06:05:00,60.99,3.282,2.307,13.34,61.6,0.655,6,1,0,normal
2024-01-09 06:10:00,62.09,3.235,2.023,13.83,61.81,0.555,6,1,0,normal
2024-01-09 06:15:00,70.400189834294,3.446,13.340268919469711,13.87,62.08,0.625,6,1,1,vibration_surge
2024-01-09 06:20:00,61.43,3.385,2.804,14.56,61.99,0.681,6,1,0,normal
2024-01-09 06:25:00,61.43,3.211,2.646,14.07,61.83,0.682,6,1,0,normal
2024-01-09 06:30:00,63.0,3.401,2.546,14.48,61.97,0.832,6,1,0,normal
2024-01-09 06:35:00,62.52,3.413,2.353,14.28,62.23,0.695,6,1,0,normal
2024-01-09 06:40:00,68.85187880386691,3.349,8.182320370713601,14.27,62.32,0.708,6,1,1,vibration_surge
2024-01-09 06:45:00,61.67,3.466,2.476,13.83,62.11,0.683,6,1,0,normal
2024-01-09 06:50:00,62.31,3.355,2.815,14.51,62.26,0.595,6,1,0,normal
2024-01-09 06:55:00,61.47,3.224,2.304,13.82,62.27,0.584,6,1,0,normal
2024-01-09 07:00:00,65.59,3.47,2.609,14.69,62.7,1.491,7,1,0,normal
2024-01-09 07:05:00,65.77,3.46,2.589,15.45,63.24,1.936,7,1,0,normal
2024-01-09 07:10:00,62.31,3.391,2.462,15.78,63.19,1.96,7,1,0,normal
2024-01-09 07:15:00,63.41,3.485,2.571,14.75,63.48,1.815,7,1,0,normal
2024-01-09 07:20:00,62.73,3.305,2.779,15.11,63.55,1.768,7,1,0,normal
2024-01-09 07:25:00,63.74,3.517,2.616,14.94,63.92,1.45,7,1,0,normal
2024-01-09 07:30:00,64.42,3.367,1.988,15.95,63.73,1.245,7,1,0,normal
2024-01-09 07:35:00,62.78,3.358,2.974,16.39,63.23,0.777,7,1,0,normal
2024-01-09 07:40:00,63.42,3.427,2.422,15.45,63.42,0.632,7,1,0,normal
2024-01-09 07:45:00,63.32,3.47,2.877,15.82,63.4,0.633,7,1,0,normal
2024-01-09 07:50:00,64.77,3.448,2.765,15.81,63.74,0.739,7,1,0,normal
2024-01-09 07:55:00,64.61,3.375,3.182,16.33,63.89,0.819,7,1,0,normal
2024-01-09 08:00:00,65.47,3.489,3.199,16.67,64.06,1.037,8,1,0,normal
2024-01-09 08:05:00,66.55,3.439,2.899,16.89,64.69,1.229,8,1,0,normal
2024-01-09 08:10:00,65.68,3.511,2.86,16.83,65.07,1.102,8,1,0,normal
2024-01-09 08:15:00,66.01,3.614,3.301,17.04,65.51,0.736,8,1,0,normal
2024-01-09 08:20:00,68.34,3.527,2.705,18.25,66.11,1.268,8,1,0,normal
2024-01-09 08:25:00,67.94,3.595,3.038,17.02,66.66,1.208,8,1,0,normal
2024-01-09 08:30:00,64.77,3.642,2.974,16.57,66.55,1.368,8,1,0,normal
2024-01-09 08:35:00,67.33,3.478,2.931,16.42,66.68,1.405,8,1,0,normal
2024-01-09 08:40:00,67.31,3.509,3.071,17.63,66.95,1.328,8,1,0,normal
2024-01-09 08:45:00,64.96,3.697,3.038,16.57,66.77,1.531,8,1,0,normal
2024-01-09 08:50:00,67.32,3.638,3.091,17.33,66.6,1.37,8,1,0,normal
2024-01-09 08:55:00,68.18,3.388,3.028,16.66,66.64,1.419,8,1,0,normal
2024-01-09 09:00:00,66.54,3.635,3.291,17.61,66.94,1.101,9,1,0,normal
2024-01-09 09:05:00,66.79,3.603,3.226,18.55,66.85,1.085,9,1,0,normal
2024-01-09 09:10:00,69.11,3.669,3.075,17.93,67.15,1.431,9,1,0,normal
2024-01-09 09:15:00,68.21,3.542,3.208,18.46,67.69,0.98,9,1,0,normal
2024-01-09 09:20:00,68.55,3.534,3.064,18.49,67.9,1.015,9,1,0,normal
2024-01-09 09:25:00,68.3,3.546,3.051,18.52,67.92,1.022,9,1,0,normal
2024-01-09 09:30:00,68.36,3.554,3.14,18.11,68.22,0.772,9,1,0,normal
2024-01-09 09:35:00,66.3,3.664,3.183,18.59,68.14,0.957,9,1,0,normal
2024-01-09 09:40:00,69.14,3.503,3.214,17.78,68.14,0.965,9,1,0,normal
2024-01-09 09:45:00,69.29,3.547,3.39,17.02,68.32,1.075,9,1,0,normal
2024-01-09 09:50:00,67.61,3.453,3.107,18.6,68.17,1.103,9,1,0,normal
2024-01-09 09:55:00,67.84,3.676,3.246,18.33,68.09,1.108,9,1,0,normal
2024-01-09 10:00:00,67.24,3.76,3.39,18.89,67.9,1.147,10,1,0,normal
2024-01-09 10:05:00,69.7,3.631,3.244,18.46,68.47,1.028,10,1,0,normal
2024-01-09 10:10:00,83.75307999092863,5.0790502979256384,6.604872506333486,24.756902354175757,68.57,1.135,10,1,1,multi_sensor_drift
2024-01-09 10:15:00,69.0,3.691,3.567,19.22,68.53,1.104,10,1,0,normal
2024-01-09 10:20:00,70.43,3.772,3.403,20.02,69.0,1.23,10,1,0,normal
2024-01-09 10:25:00,68.68,3.686,3.411,19.13,69.14,1.113,10,1,0,normal
2024-01-09 10:30:00,69.76,3.597,3.225,19.02,69.56,0.623,10,1,0,normal
2024-01-09 10:35:00,67.86,3.522,3.76,19.18,69.25,0.921,10,1,0,normal
2024-01-09 10:40:00,69.05,3.561,3.236,20.29,69.13,0.886,10,1,0,normal
2024-01-09 10:45:00,68.87,3.656,3.032,19.57,69.11,0.892,10,1,0,normal
2024-01-09 10:50:00,69.35,3.596,3.538,18.73,68.93,0.647,10,1,0,normal
2024-01-09 10:55:00,68.64,3.663,3.343,19.21,68.92,0.651,10,1,0,normal
2024-01-09 11:00:00,69.67,3.643,3.405,19.96,68.91,0.629,11,1,0,normal
2024-01-09 11:05:00,70.82,3.601,3.357,19.27,69.4,0.785,11,1,0,normal
2024-01-09 11:10:00,69.3,3.591,3.84,20.18,69.44,0.769,11,1,0,normal
2024-01-09 11:15:00,67.9,3.809,3.537,19.39,69.28,0.985,11,1,0,normal
2024-01-09 11:20:00,71.93,3.754,3.576,19.04,69.71,1.466,11,1,0,normal
2024-01-09 11:25:00,71.49,3.82,3.498,19.83,70.19,1.51,11,1,0,normal
2024-01-09 11:30:00,68.28,3.724,3.52,19.75,69.95,1.7,11,1,0,normal
2024-01-09 11:35:00,70.66,3.645,3.746,19.8,69.93,1.684,11,1,0,normal
2024-01-09 11:40:00,69.23,3.785,3.416,19.41,69.91,1.69,11,1,0,normal
2024-01-09 11:45:00,70.15,3.675,3.175,19.48,70.29,1.375,11,1,0,normal
2024-01-09 11:50:00,70.18,3.694,3.64,20.36,70.0,1.119,11,1,0,normal
2024-01-09 11:55:00,69.55,3.672,3.565,20.02,69.67,0.85,11,1,0,normal
2024-01-09 12:00:00,69.14,3.452,3.522,19.52,69.82,0.604,12,1,0,normal
2024-01-09 12:05:00,69.26,3.815,3.594,19.02,69.58,0.47,12,1,0,normal
2024-01-09 12:10:00,68.99,3.725,3.426,19.54,69.54,0.515,12,1,0,normal
2024-01-09 12:15:00,101.1302418529855,3.711,3.504,28.065944081410137,69.37,0.443,12,1,1,temperature_spike
2024-01-09 12:20:00,70.0,3.679,3.474,19.68,69.34,0.379,12,1,0,normal
2024-01-09 12:25:00,69.23,3.696,3.382,19.65,69.28,0.366,12,1,0,normal
2024-01-09 12:30:00,70.9,3.634,3.738,19.71,69.58,0.743,12,1,0,normal
2024-01-09 12:35:00,71.87,3.73,3.218,19.96,70.01,1.164,12,1,0,normal
2024-01-09 12:40:00,69.39,3.575,3.972,20.39,70.08,1.103,12,1,0,normal
2024-01-09 12:45:00,70.37,3.693,3.675,20.0,70.29,0.99,12,1,0,normal
2024-01-09 12:50:00,70.68,3.722,3.144,20.03,70.41,0.989,12,1,0,normal
2024-01-09 12:55:00,70.65,3.66,3.455,19.89,70.65,0.803,12,1,0,normal
2024-01-09 13:00:00,69.92,3.691,3.432,19.55,70.48,0.839,13,1,0,normal
2024-01-09 13:05:00,70.72,3.581,3.544,20.24,70.29,0.534,13,1,0,normal
